"Id","SalePrice"
2853,234491.164558866
2854,141026.956393148
2855,202910.806643501
2856,206437.710147927
2857,186793.585819889
2858,196420.913612627
2859,137897.621594373
2860,123881.309418132
2861,135694.191284927
2862,191603.017059403
2863,118243.578078336
2864,228976.887689952
2865,143389.927088039
2866,134637.619584815
2867,102284.418385336
2868,116531.40961546
2869,122055.542127629
2870,149754.73274076
2871,103254.779501295
2872,72797.2494432701
2873,107813.659338827
2874,130327.31593495
2875,120687.388873003
2876,154325.052024161
2877,136257.240141212
2878,166168.163270402
2879,135779.435787302
2880,113534.712243528
2881,151378.243146497
2882,160730.406444494
2883,173255.152505274
2884,183328.892355806
2885,178664.751369747
2886,201753.857576521
2887,103073.879566126
2888,125708.875017559
2889,66820.4298604626
2890,89378.4659209511
2891,135131.494012198
2892,65253.0539607807
2893,100702.718019989
2894,70345.1604485107
2895,293607.015802863
2896,277112.326590965
2897,188528.554167239
2898,146347.7429917
2899,209865.366112772
2900,156793.151601103
2901,193697.772672591
2902,190974.593703737
2903,324137.613860629
2904,331345.866249859
2905,119396.037007533
2906,188391.690279565
2907,116608.049642248
2908,129165.841267888
2909,145768.899687303
2910,85022.1755884629
2911,88130.0604343771
2912,153046.635603204
2913,90430.0188939943
2914,88718.0066779618
2915,87963.0745706122
2916,91387.6428805665
2917,157346.34338651
2918,112553.734590582
2919,211512.789818336
